Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,Branch Age,Year_Since_Acquisition,Total_Deposits,Growth_%,CAGR
JPMorgan Chase Bank,0,Madison Square Garden Branch,573,1967-12-18,1992-06-20,2 Pennsylvania Plaza,New York City,New York,NY,10001,40.74959,-73.99172,427106.0,452762.0,471520.0,517352.0,602574.0,641415.0,649655,59,34,3762384.0,52.10626870144648,7.240258493252805
JPMorgan Chase Bank,0,Tysens Lane Branch,577,1969-12-29,1992-06-20,2754 Hylan Boulevard,Staten Island,Richmond,NY,10306,40.56537,-74.11471,183755.0,181199.0,185636.0,204447.0,207016.0,216286.0,221378,57,34,1399717.0,20.474544910342576,3.153162935133591
JPMorgan Chase Bank,0,Port Washington Branch,578,1970-11-04,1992-06-20,115 Main Street,Port Washington,Nassau,NY,11050,40.83042,-73.6906,500040.0,486629.0,509760.0,558310.0,526763.0,574068.0,593566,56,34,3749136.0,18.703703703703702,2.8988951386341277
JPMorgan Chase Bank,0,Hunts Point Branch,586,1971-05-04,1992-06-20,1355 Oak Point Avenue,Bronx,Bronx,NY,10474,40.81068,-73.88309,29761.0,35522.0,35239.0,42160.0,47444.0,51894.0,48252,55,34,290272.0,62.131648802123586,8.38719235807368
JPMorgan Chase Bank,0,Bedford Village Branch,589,1971-08-11,1992-06-20,420 Old Post Road,Bedford,Westchester,NY,10506,41.19557,-73.65517,118327.0,120537.0,124930.0,126630.0,137616.0,130932.0,240960,55,34,999932.0,103.63906800645668,12.584045486313933
JPMorgan Chase Bank,0,North Broadway Branch,594,1972-06-19,1992-06-20,984 North Broadway,Yonkers,Westchester,NY,10701,40.96985,-73.88435,57326.0,59339.0,64696.0,70969.0,69778.0,72797.0,78674,54,34,473579.0,37.239646931584275,5.4176341685954865
JPMorgan Chase Bank,0,Valley Stream Branch,597,1973-05-21,1992-06-20,163 West Merrick Road,Valley Stream,Nassau,NY,11580,40.6663,-73.70341,173666.0,172788.0,173725.0,176409.0,185545.0,185222.0,199698,53,34,1267053.0,14.98969285870579,2.355178261893265
JPMorgan Chase Bank,0,Croton Branch,598,1973-10-29,1992-06-20,2003 Albany Post Road,Croton-On-Hudson,Westchester,NY,10520,41.23329,-73.91364,92127.0,95431.0,101910.0,109289.0,110926.0,119140.0,131127,53,34,759950.0,42.33286658634277,6.059815190413564
JPMorgan Chase Bank,0,Cypress Hills Branch,599,1974-04-03,1992-06-20,3380 Fulton Street,Brooklyn,Kings,NY,11208,40.68394,-73.8709,50283.0,50349.0,52081.0,54496.0,58831.0,64096.0,69864,52,34,400000.0,38.94159059721974,5.634401908886
JPMorgan Chase Bank,0,Foster Avenue Branch,603,1975-01-13,1992-06-20,9601 Foster Avenue,Brooklyn,Kings,NY,11236,40.6478,-73.90661,108303.0,102971.0,110238.0,109174.0,117484.0,122619.0,137699,51,34,808488.0,27.14236909411558,4.083458979216381
JPMorgan Chase Bank,0,Greenpoint Branch,608,1975-08-12,1992-06-20,798 Manhattan Avenue,Brooklyn,Kings,NY,11222,40.72777,-73.95299,202012.0,210655.0,231316.0,251185.0,288298.0,321036.0,365409,51,34,1869911.0,80.88479892283627,10.382530315099192
JPMorgan Chase Bank,0,Glendale Woodhaven Branch,609,1976-03-29,1992-06-20,71-04 Woodhaven Boulevard,Ridgewood,Queens,NY,11385,40.71165,-73.85987,98430.0,101797.0,101964.0,111534.0,129334.0,130971.0,143488,50,34,817518.0,45.776694097328054,6.483262664194989
JPMorgan Chase Bank,0,Mount Sinai Branch,624,1974-12-26,1992-06-20,5499 Nesconset Highway,Mount Sinai,Suffolk,NY,11766,40.93189,-73.03321,182016.0,197038.0,198995.0,217827.0,212899.0,225913.0,230524,52,34,1465212.0,26.650404360056257,4.016227073186207
JPMorgan Chase Bank,0,Boston Post Rd and Weaver Branch,698,1975-09-19,1992-06-20,1350 Boston Post Road,Larchmont,Westchester,NY,10538,40.93503,-73.74785,184207.0,181817.0,191224.0,193681.0,204713.0,220590.0,236461,51,34,1412693.0,28.367000168288936,4.249880391532845
JPMorgan Chase Bank,0,Commack Vanderbilt Pkwy Branch,701,1978-09-22,1992-06-20,39 Vanderbilt Motor Parkway,Commack,Suffolk,NY,11725,40.80733,-73.27931,150146.0,156084.0,166876.0,188898.0,200432.0,213996.0,238752,48,34,1315184.0,59.01322712559776,8.03692350798697
JPMorgan Chase Bank,0,Selden Branch,703,1977-06-28,1992-06-20,999 Middle Country Road,Selden,Suffolk,NY,11784,40.86371,-73.04897,168099.0,176965.0,180208.0,203190.0,202476.0,204596.0,220089,49,34,1355623.0,30.928203023218458,4.593701954915641
JPMorgan Chase Bank,0,Great Neck Plaza Branch,758,1961-09-30,1996-07-14,22 Grace Avenue,Great Neck,Nassau,NY,11021,40.78864,-73.72687,464689.0,473811.0,510551.0,558288.0,613746.0,671467.0,687826,65,30,3980378.0,48.01856725681047,6.754461133393286
JPMorgan Chase Bank,0,Hartsdale Branch,759,1962-04-28,1996-07-14,3 South Central Park Avenue,Hartsdale,Westchester,NY,10530,41.02211,-73.80873,118868.0,118099.0,119111.0,129781.0,131114.0,130726.0,137065,64,30,884764.0,15.308577581855504,2.4024315580681854
JPMorgan Chase Bank,0,Fleetwood Branch,761,1964-05-23,1996-07-14,511 Gramatan Avenue,Mount Vernon,Westchester,NY,10552,40.92465,-73.83623,161271.0,157404.0,169541.0,186230.0,193356.0,186928.0,197466,62,30,1252196.0,22.443588741931283,3.4322586162338853
JPMorgan Chase Bank,0,Grasmere Branch,763,1965-06-03,1996-07-14,1151 Hylan Boulevard,Staten Island,Richmond,NY,10305,40.59872,-74.08087,113371.0,109749.0,113106.0,133897.0,138386.0,156688.0,169941,61,30,935138.0,49.89812209471558,6.979204796215743
JPMorgan Chase Bank,0,Parkchester Branch,767,1940-12-08,1996-07-14,11 Hugh J. Grant Circle,Bronx,Bronx,NY,10462,40.83359,-73.86131,76758.0,76405.0,77605.0,83873.0,85878.0,97717.0,103621,86,30,601857.0,34.99700356966049,5.128553330493579
JPMorgan Chase Bank,0,Throggs Neck Branch,768,1800-01-01,1996-07-14,3528 East Tremont Avenue,Bronx,Bronx,NY,10465,40.83075,-73.82626,174282.0,176014.0,198989.0,215450.0,223805.0,237124.0,268193,226,30,1493857.0,53.884509014126536,7.448201499213369
JPMorgan Chase Bank,0,Mott Haven Branch,771,1800-01-01,1996-07-14,270 East 137th Street,Bronx,Bronx,NY,10454,40.81048,-73.92806,25330.0,32051.0,33451.0,33351.0,34427.0,35979.0,35921,226,30,230510.0,41.81208053691275,5.995038784916762
JPMorgan Chase Bank,0,Wakefield Branch,772,1800-01-01,1996-07-14,725 East 233rd Street,Bronx,Bronx,NY,10466,40.89317,-73.85647,133038.0,134340.0,137075.0,141976.0,145456.0,149789.0,176108,226,30,1017782.0,32.37420887265293,4.785348693662694
JPMorgan Chase Bank,0,Bensonhurst Branch,777,1800-01-01,1996-07-14,85-23 20th Avenue,Brooklyn,Kings,NY,11214,40.60485,-73.99799,142557.0,144241.0,144094.0,162097.0,158559.0,175765.0,183608,226,30,1110921.0,28.79620081791845,4.307893624993331
JPMorgan Chase Bank,0,Empire Boulevard Branch,779,1800-01-01,1996-07-14,1000 Nostrand Avenue,Brooklyn,Kings,NY,11225,40.66417,-73.95098,70312.0,68610.0,81205.0,92524.0,104539.0,123165.0,136518,226,30,676873.0,94.16031402889976,11.693202745738951
JPMorgan Chase Bank,0,Mill Basin Branch,780,1962-03-01,1996-07-14,6510 Avenue U,Brooklyn,Kings,NY,11234,40.61711,-73.91128,213138.0,222762.0,249831.0,263872.0,280792.0,298083.0,340618,64,30,1869096.0,59.81101446011504,8.127074144266167
JPMorgan Chase Bank,0,Bay Ridge Third Avenue Branch,781,1962-06-16,1996-07-14,9313 Third Avenue,Brooklyn,Kings,NY,11209,40.61836,-74.03315,165459.0,171074.0,172700.0,202903.0,230673.0,245086.0,278846,64,30,1466741.0,68.52875939054388,9.08850850238052
JPMorgan Chase Bank,0,Park Avenue and 55th St Branch,782,1959-10-14,1996-07-14,410 Park Avenue,New York City,New York,NY,10022,40.76015,-73.97195,971550.0,1005780.0,1008528.0,1012473.0,1065766.0,1070136.0,1107854,67,30,7242087.0,14.029540425093924,2.2122375590927668
JPMorgan Chase Bank,0,Second Ave and 106th St Branch,783,1962-01-12,1996-07-14,2065 2nd Avenue,New York City,New York,NY,10029,40.79069,-73.94248,68847.0,72589.0,73299.0,85176.0,91692.0,86872.0,89983,64,30,568458.0,30.699957877612675,4.563290422386657
JPMorgan Chase Bank,0,135th Street & Fifth Avenue Branch,784,1962-06-01,1996-07-14,2218 5th Avenue,New York City,New York,NY,10037,40.81311,-73.93745,52478.0,54744.0,57225.0,59578.0,59351.0,63149.0,67947,64,30,414472.0,29.477114219291895,4.399600124334646
JPMorgan Chase Bank,0,Avenue Of The Americas Branch,787,1800-01-01,1996-07-14,1370 Avenue Of The Americas,New York City,New York,NY,10019,40.76362,-73.97763,506396.0,518298.0,600258.0,635785.0,628139.0,679508.0,698544,226,30,4266928.0,37.94421756885915,5.507641911948813
JPMorgan Chase Bank,0,Grand Central Place,788,1800-01-01,1996-07-14,60 East 42nd Street,New York City,New York,NY,10017,40.75237,-73.97836,784595.0,912702.0,954878.0,1063416.0,1399938.0,1395495.0,1449603,226,30,7960627.0,84.75812361791752,10.773001584538333
JPMorgan Chase Bank,0,Hudson Street Branch,789,1800-01-01,1996-07-14,345 Hudson Street,New York City,New York,NY,10014,40.72748,-74.00734,127110.0,138189.0,158974.0,188448.0,201333.0,251023.0,277011,226,30,1342088.0,117.93013924946895,13.863942244440718
JPMorgan Chase Bank,0,Noho Branch,790,1800-01-01,1996-07-14,623 Broadway,New York City,New York,NY,10012,40.72602,-73.99625,194760.0,214049.0,236412.0,285129.0,372266.0,360850.0,387992,226,30,2051458.0,99.21544464982543,12.172698459882536
JPMorgan Chase Bank,0,Madison Avenue and 64th St Branch,791,1800-01-01,1996-07-14,726 Madison Avenue,New York City,New York,NY,10065,40.76655,-73.96925,273546.0,8707.0,689745.0,1031195.0,801473.0,27339.0,18449,226,30,2850454.0,-93.25561331549356,-36.19954973573738
JPMorgan Chase Bank,0,Broadway and Fulton Branch,794,1800-01-01,1996-07-14,214 Broadway,New York City,New York,NY,10038,40.71124,-74.00866,848998.0,875848.0,921054.0,988600.0,1001439.0,1011190.0,1498325,226,30,7145454.0,76.48157003903425,9.930083991587368
JPMorgan Chase Bank,0,Madison & 79th Street Branch,798,1800-01-01,1996-07-14,1025 Madison Avenue,New York City,New York,NY,10075,40.77613,-73.96219,256403.0,297063.0,359900.0,372306.0,391634.0,413091.0,396733,226,30,2487130.0,54.730248866042906,7.546398328170412
JPMorgan Chase Bank,0,First Ave and 44th St Branch,800,1953-12-14,1996-07-14,1 United Nations Plaza,New York City,New York,NY,10017,40.75012,-73.96888,1049068.0,662093.0,663589.0,668676.0,604426.0,576754.0,575874,73,30,4800480.0,-45.106132300289396,-9.51276761574139
JPMorgan Chase Bank,0,West 14th Street Branch,801,1800-01-01,1996-07-14,69 5th Avenue,New York City,New York,NY,10003,40.7363,-73.9934,255193.0,262922.0,291581.0,315775.0,337511.0,380178.0,399598,226,30,2242758.0,56.5865834877916,7.760374348929777
JPMorgan Chase Bank,0,Third Avenue and 79th Street Branch,802,1963-03-12,1996-07-14,201 East 79th Street,New York City,New York,NY,10075,40.7743,-73.95719,252158.0,272514.0,300037.0,331262.0,342944.0,433235.0,453850,63,30,2386000.0,79.98635775981727,10.290963678284415
JPMorgan Chase Bank,0,73rd Street & Broadway Branch,803,1800-01-01,1996-07-14,2099 Broadway,New York City,New York,NY,10023,40.77959,-73.98192,414374.0,436965.0,508815.0,572092.0,559936.0,574801.0,624351,226,30,3691334.0,50.67330479228909,7.071212065472343
JPMorgan Chase Bank,0,Third Avenue and 56th Street Branch,804,1962-03-21,1996-07-14,919 Third Avenue,New York City,New York,NY,10022,40.75954,-73.96798,336162.0,390954.0,411627.0,471007.0,473221.0,550514.0,528531,64,30,3162016.0,57.22508790404627,7.833484979994432
JPMorgan Chase Bank,0,Dyckman Street Branch,805,1800-01-01,1996-07-14,161 Dyckman Street,New York City,New York,NY,10040,40.86383,-73.92618,108837.0,106662.0,113988.0,120496.0,117747.0,122689.0,125791,226,30,816210.0,15.577423118976084,2.4421853652096592
JPMorgan Chase Bank,0,Ditmars Branch,810,1800-01-01,1996-07-14,22-45 31st Street,Astoria,Queens,NY,11105,40.78013,-73.90961,104599.0,109107.0,120913.0,142525.0,162773.0,177011.0,196242,226,30,1013170.0,87.61364831403742,11.056522787909294
JPMorgan Chase Bank,0,Corona 103rd St Branch,813,1800-01-01,1996-07-14,37-94 103rd Street,Corona,Queens,NY,11368,40.75213,-73.86393,61787.0,66429.0,71317.0,81202.0,88128.0,99129.0,111159,226,30,579151.0,79.90677650638483,10.282834626467707
JPMorgan Chase Bank,0,Broadway-Flushing Branch,814,1800-01-01,1996-07-14,163-20 Northern Boulevard,Flushing,Queens,NY,11358,40.76096,-73.8022,160279.0,173182.0,166057.0,186743.0,201634.0,214746.0,246032,226,30,1348673.0,53.50233031151929,7.403680045043681
JPMorgan Chase Bank,0,Roosevelt and 75th St Branch,818,1949-10-31,1996-07-14,37-67 75th Street,Jackson Heights,Queens,NY,11372,40.74698,-73.89042,131165.0,134820.0,134910.0,154188.0,172241.0,190912.0,216622,77,30,1134858.0,65.15228910151336,8.721165545634069
JPMorgan Chase Bank,0,Jamaica Branch,819,1800-01-01,1996-07-14,161-10 Jamaica Avenue,Jamaica,Queens,NY,11432,40.70424,-73.79809,100593.0,101440.0,106050.0,111444.0,122882.0,124029.0,135494,226,30,801932.0,34.69525712524729,5.089352767051847
JPMorgan Chase Bank,0,Kew Gardens Branch,820,1800-01-01,1996-07-14,81-35 Lefferts Boulevard,Kew Gardens,Queens,NY,11415,40.70854,-73.83069,151105.0,157720.0,169500.0,192324.0,206538.0,220550.0,221926,226,30,1319663.0,46.8687336620231,6.61579714255871
JPMorgan Chase Bank,0,Grand Ave and 66th St Branch,821,1800-01-01,1996-07-14,66-02 Grand Avenue,Maspeth,Queens,NY,11378,40.72428,-73.89845,104688.0,105907.0,114935.0,130072.0,135616.0,143010.0,172690,226,30,906918.0,64.95682408681033,8.699708913289506
JPMorgan Chase Bank,0,Metropolitan and 74th St Branch,823,1800-01-01,1996-07-14,74-03 Metropolitan Avenue,Middle Village,Queens,NY,11379,40.71286,-73.87803,89975.0,90936.0,94734.0,124739.0,130157.0,135214.0,146883,226,30,812638.0,63.24868018894138,8.511294996286601
JPMorgan Chase Bank,0,Ozone Park Branch,825,1800-01-01,1996-07-14,96-19 101st Avenue,Ozone Park,Queens,NY,11416,40.68472,-73.84441,115238.0,122692.0,126056.0,144284.0,150878.0,152379.0,162842,226,30,974369.0,41.309290338256474,5.932312386239791
JPMorgan Chase Bank,0,Richmond Hill South Branch,828,1800-01-01,1996-07-14,11118 Liberty Avenue,South Richmond Hill,Queens,NY,11419,40.685,-73.83045,179088.0,182127.0,189507.0,206540.0,228101.0,241268.0,263246,226,30,1489877.0,46.99253998034486,6.630770916678741
JPMorgan Chase Bank,0,Rockaway Park Branch,830,1800-01-01,1996-07-14,257 Beach 116th St,Rockaway Park,Queens,NY,11694,40.58016,-73.83724,135547.0,137276.0,136306.0,158206.0,154171.0,166746.0,188020,226,30,1076272.0,38.71203346440718,5.605293945188206
JPMorgan Chase Bank,0,Whitestone Branch,832,1800-01-01,1996-07-14,153-15 Cross Island Parkway,Whitestone,Queens,NY,11357,40.78698,-73.80896,249996.0,259551.0,271758.0,305100.0,335949.0,343298.0,371425,226,30,2137077.0,48.57237715803453,6.820927704536528
JPMorgan Chase Bank,0,Woodhaven Branch,833,1800-01-01,1996-07-14,84-01 Jamaica Avenue,Woodhaven,Queens,NY,11421,40.69252,-73.8598,75436.0,79859.0,78226.0,87644.0,91707.0,96118.0,108335,226,30,617325.0,43.61180338300016,6.218057775702146
JPMorgan Chase Bank,0,New Dorp Branch,835,1950-05-07,1996-07-14,200 New Dorp Lane,Staten Island,Richmond,NY,10306,40.57299,-74.11458,184754.0,169675.0,184606.0,198685.0,204004.0,203885.0,218596,76,30,1364205.0,18.3173300713381,2.8429976305595073
JPMorgan Chase Bank,0,West New Brighton Branch,836,1951-01-11,1996-07-14,666 Forest Avenue,Staten Island,Richmond,NY,10310,40.62962,-74.11126,162536.0,165944.0,176733.0,182973.0,187087.0,232916.0,211059,75,30,1319248.0,29.853693950878572,4.450146011806999
JPMorgan Chase Bank,0,Syosset Branch,839,1963-09-01,1996-07-14,220 West Jericho Turnpike,Syosset,Nassau,NY,11791,40.80619,-73.52079,222117.0,248647.0,253460.0,253517.0,244404.0,273632.0,292276,63,30,1788053.0,31.58650621069076,4.6811679074897805
JPMorgan Chase Bank,0,Yorktown Heights Branch,840,1962-07-19,1996-07-14,2035 Crompond Road,Yorktown Heights,Westchester,NY,10598,41.27755,-73.78445,111770.0,112707.0,115405.0,126959.0,137324.0,142766.0,152928,64,30,899859.0,36.82383466046345,5.364333990496939
JPMorgan Chase Bank,0,Midwood Branch,841,1964-12-08,1996-07-14,1501 Avenue M,New York City,Kings,NY,11230,40.61807,-73.96002,305645.0,316308.0,356369.0,407742.0,453300.0,481014.0,515648,62,30,2836026.0,68.70814179849172,9.10785226935442
JPMorgan Chase Bank,0,South Valley Stream Branch,842,1966-01-11,1996-07-14,930 Rosedale Road,Valley Stream,Nassau,NY,11581,40.65331,-73.72446,104107.0,104985.0,106264.0,118691.0,121118.0,135792.0,147637,60,30,838594.0,41.8127503433967,5.995122224005356
JPMorgan Chase Bank,0,Ardsley Branch,843,1966-12-20,1996-07-14,875 Saw Mill River Road,Ardsley,Westchester,NY,10502,41.01809,-73.84419,102165.0,104157.0,115666.0,126992.0,135502.0,144205.0,154608,60,30,883295.0,51.33166935839084,7.1490448031995335
JPMorgan Chase Bank,0,Brighton Beach Branch,845,1967-12-28,1996-07-14,722 Brighton Beach Avenue,Brooklyn,Kings,NY,11235,40.57777,-73.96046,279348.0,297397.0,287003.0,319340.0,316661.0,311404.0,320744,59,30,2131897.0,14.818792330712945,2.329808747075557
JPMorgan Chase Bank,0,Mcdonald Avenue Branch,846,1967-12-19,1996-07-14,4323 18th Avenue,Brooklyn,Kings,NY,11218,40.63109,-73.97626,182563.0,183109.0,198810.0,227607.0,261328.0,275327.0,299425,59,30,1628169.0,64.01187535261799,8.595679992962912
JPMorgan Chase Bank,0,Pelham Bay Branch,848,1968-12-16,1996-07-14,3217 Westchester Avenue,Bronx,Bronx,NY,10461,40.85194,-73.82943,140585.0,130201.0,129417.0,134399.0,130061.0,134879.0,142503,58,30,942045.0,1.3642991784329765,0.2261012921074279
JPMorgan Chase Bank,0,Carle Place Branch,852,1970-06-22,1996-07-14,267 Old Country Road,Carle Place,Nassau,NY,11514,40.74416,-73.60935,162061.0,145166.0,149805.0,159280.0,160835.0,182550.0,188355,56,30,1148052.0,16.224754876250298,2.5375901731700345
JPMorgan Chase Bank,0,Millwood Branch,853,1970-09-25,1996-07-14,230 Saw Millriver Road,Millwood,Westchester,NY,10546,41.18801,-73.80361,122835.0,131722.0,147945.0,154644.0,168702.0,176644.0,209671,56,30,1112163.0,70.69320633369968,9.320776060412994
JPMorgan Chase Bank,0,Second Avenue & 86th Street Branch,854,1970-11-24,1996-07-14,244 East 86th Street,New York City,New York,NY,10028,40.77802,-73.95207,196488.0,206148.0,218109.0,239303.0,280880.0,302522.0,308081,56,30,1751531.0,56.79379911241399,7.784128332674745
JPMorgan Chase Bank,0,Jamaica Estates Branch,856,1971-03-25,1996-07-14,184-01 Hillside Avenue,Jamaica,Queens,NY,11432,40.71413,-73.77765,125592.0,137879.0,143975.0,143023.0,144838.0,150876.0,165210,55,30,1011393.0,31.545002866424614,4.675664316792982
JPMorgan Chase Bank,0,Cross River Branch,861,1972-07-14,1996-07-14,20 N Salem Rd,Cross River,Westchester,NY,10518,41.26748,-73.59811,142655.0,141607.0,138134.0,150328.0,162652.0,154546.0,178545,54,30,1068467.0,25.15859941817672,3.8110178121526284
JPMorgan Chase Bank,0,Quaker Ridge Branch,862,1972-01-12,1996-07-14,45 Quaker Ridge Road,New Rochelle,Westchester,NY,10804,40.94795,-73.79482,218021.0,214519.0,251864.0,255083.0,259401.0,245912.0,285879,54,30,1730679.0,31.12452470174891,4.619824660922034
JPMorgan Chase Bank,0,Gun Hill Road Branch,863,1973-03-01,1996-07-14,1650 Gun Hill Road,Bronx,Bronx,NY,10469,40.8662,-73.83816,72912.0,75324.0,78907.0,85211.0,98481.0,108210.0,116472,53,30,635517.0,59.743252139565506,8.119431537683152
JPMorgan Chase Bank,0,East Hills Branch,872,1974-12-27,1996-07-14,425 Glen Cove Road,Roslyn Heights,Nassau,NY,11577,40.78575,-73.62236,219554.0,217106.0,219577.0,230278.0,225396.0,232103.0,260070,52,30,1604084.0,18.453774470062033,2.862754687178981
JPMorgan Chase Bank,0,Abingdon Square Branch,875,1975-07-30,1996-07-14,302 West 12th Street,New York City,New York,NY,10014,40.73755,-74.00471,233563.0,257828.0,267549.0,314217.0,322582.0,332715.0,343206,51,30,2071660.0,46.94365117762659,6.624859309079434
JPMorgan Chase Bank,0,Fort Washington Avenue Branch,876,1975-01-12,1996-07-14,596 Fort Washington Avenue,New York City,New York,NY,10033,40.85499,-73.93686,88999.0,89305.0,100875.0,115317.0,119510.0,130750.0,132319,51,30,777075.0,48.67470421015966,6.83318607916148
JPMorgan Chase Bank,0,Monroe Branch,881,1974-05-17,1996-07-14,"475 Route 17m, K-Mart Plaza",Monroe,Orange,NY,10950,41.31862,-74.17588,91732.0,105161.0,119979.0,139674.0,135359.0,158833.0,177419,52,30,928157.0,93.41015131033882,11.62116323712059
JPMorgan Chase Bank,0,Brewster Branch,883,1975-01-09,1996-07-14,1511 Route 22,Brewster,Putnam,NY,10509,41.42067,-73.57661,68427.0,70943.0,74226.0,74038.0,79445.0,85676.0,92206,51,30,544961.0,34.75090242155874,5.0965872730074135
JPMorgan Chase Bank,0,Eastchester Branch,975,1947-12-08,1996-07-14,360 White Plains Road,Eastchester,Westchester,NY,10709,40.95287,-73.81557,141070.0,145380.0,153429.0,167881.0,183916.0,197583.0,210600,79,30,1199859.0,49.28758772240732,6.906460275441684
JPMorgan Chase Bank,0,Halston and Harrison Branch,977,1940-04-20,1996-07-14,275 Halstead Avenue,Harrison,Westchester,NY,10528,40.96605,-73.71702,225475.0,246438.0,301204.0,296032.0,260284.0,242329.0,258189,86,30,1829951.0,14.508925601507928,2.283729882258867
JPMorgan Chase Bank,0,Larchmont Branch,979,1956-04-13,1996-07-14,125 Chatsworth Avenue,Larchmont,Westchester,NY,10538,40.94142,-73.76436,91875.0,160140.0,187779.0,214168.0,225678.0,231940.0,263727,70,30,1375307.0,187.04979591836735,19.213710930200367
JPMorgan Chase Bank,0,Mount Kisco Satellite Express Branch,980,1960-06-12,1996-07-14,777 North Bedford Road,Bedford Hills,Westchester,NY,10507,41.22251,-73.71532,139743.0,141039.0,161442.0,193284.0,207640.0,225145.0,216383,66,30,1284676.0,54.84353420207094,7.559517627650858
JPMorgan Chase Bank,0,New Rochelle Branch,981,1954-01-11,1996-07-14,270 North Avenue,New Rochelle,Westchester,NY,10801,40.91212,-73.78289,123508.0,132621.0,136375.0,174310.0,162972.0,157895.0,168282,72,30,1055963.0,36.25190271075558,5.290800926946937
JPMorgan Chase Bank,0,Peekskill Branch,982,1959-05-15,1996-07-14,1825 East Main Street,Peekskill,Westchester,NY,10566,41.29632,-73.89549,131849.0,137158.0,148911.0,160837.0,163868.0,175897.0,183091,67,30,1101611.0,38.86415520785141,5.624587543533743
JPMorgan Chase Bank,0,Pleasantville Branch,983,1961-06-30,1996-07-14,17 Washington Avenue,Pleasantville,Westchester,NY,10570,41.13582,-73.79182,140366.0,135717.0,141729.0,144352.0,153348.0,156725.0,175042,65,30,1047279.0,24.703988145277346,3.7480773464876993
JPMorgan Chase Bank,0,Rye Branch,984,1960-01-08,1996-07-14,73 Purchase Street,Rye,Westchester,NY,10580,40.98291,-73.68445,404657.0,487229.0,564822.0,559820.0,537901.0,504208.0,565624,66,30,3624261.0,39.77862733129539,5.740200252173255
JPMorgan Chase Bank,0,Thruway Branch,985,1956-08-17,1996-07-14,360 South Broadway,Tarrytown,Westchester,NY,10591,41.06317,-73.86219,106385.0,113843.0,115709.0,126009.0,131869.0,147332.0,162695,70,30,903842.0,52.930394322507865,7.336880177040128
JPMorgan Chase Bank,0,Rosedale Branch,986,1962-05-11,1996-07-14,1214 Mamaroneck Avenue,White Plains,Westchester,NY,10605,40.99222,-73.74618,95960.0,109729.0,104405.0,115799.0,115657.0,122953.0,127201,64,30,791704.0,32.556273447269696,4.809354850579073
JPMorgan Chase Bank,0,Gedney Branch,987,1953-05-18,1996-07-14,501 Mamaroneck Avenue,White Plains,Westchester,NY,10605,41.02233,-73.75882,163891.0,163906.0,168961.0,182904.0,181766.0,193928.0,232484,73,30,1287840.0,41.852816811173284,6.000112784070133
JPMorgan Chase Bank,0,North White Plains Branch,988,1961-10-10,1996-07-14,566 North Broadway,White Plains,Westchester,NY,10603,41.05265,-73.76996,135042.0,138773.0,148868.0,158419.0,155928.0,177778.0,197210,65,30,1112018.0,46.03604804431214,6.514813665893371
JPMorgan Chase Bank,0,Somers Branch,989,1974-10-31,1996-07-14,265 Route 202,Somers,Westchester,NY,10589,41.33196,-73.68042,74104.0,80677.0,83250.0,92946.0,100280.0,99053.0,106625,52,30,636935.0,43.88562020943539,6.251784359093104
